	RH, %	T, °C	pw, psi
1/26/2016 10:32:14 PM 	25.96	11.96	0.053
1/26/2016 10:32:19 PM 	25.95	11.96	0.053
1/26/2016 10:32:24 PM 	25.95	11.96	0.053
1/26/2016 10:32:29 PM 	25.95	11.96	0.053
1/26/2016 10:32:34 PM 	25.96	11.96	0.053
1/26/2016 10:32:39 PM 	25.97	11.96	0.053
1/26/2016 10:32:44 PM 	25.97	11.96	0.053
1/26/2016 10:32:49 PM 	25.97	11.96	0.053
1/26/2016 10:32:54 PM 	25.98	11.96	0.053
1/26/2016 10:32:59 PM 	25.98	11.96	0.053
1/26/2016 10:33:04 PM 	25.98	11.96	0.053
1/26/2016 10:33:09 PM 	25.99	11.95	0.053
1/26/2016 10:33:14 PM 	25.99	11.95	0.053
1/26/2016 10:33:19 PM 	25.99	11.96	0.053
1/26/2016 10:33:24 PM 	26.00	11.96	0.053
1/26/2016 10:33:29 PM 	25.99	11.96	0.053
1/26/2016 10:33:34 PM 	25.99	11.96	0.053
1/26/2016 10:33:39 PM 	25.99	11.96	0.053
1/26/2016 10:33:44 PM 	25.99	11.96	0.053
1/26/2016 10:33:49 PM 	25.99	11.96	0.053
1/26/2016 10:33:54 PM 	25.98	11.96	0.053
1/26/2016 10:33:59 PM 	25.98	11.95	0.053
1/26/2016 10:34:04 PM 	25.98	11.95	0.053
1/26/2016 10:34:09 PM 	26.00	11.95	0.053
1/26/2016 10:34:14 PM 	26.01	11.96	0.053
1/26/2016 10:34:19 PM 	26.01	11.95	0.053
1/26/2016 10:34:24 PM 	26.01	11.96	0.053
1/26/2016 10:34:29 PM 	26.01	11.95	0.053
1/26/2016 10:34:34 PM 	26.01	11.96	0.053
1/26/2016 10:34:39 PM 	26.01	11.95	0.053
1/26/2016 10:34:44 PM 	26.02	11.95	0.053
1/26/2016 10:34:49 PM 	26.02	11.95	0.053
1/26/2016 10:34:54 PM 	26.02	11.95	0.053
1/26/2016 10:34:59 PM 	26.02	11.95	0.053
1/26/2016 10:35:04 PM 	26.02	11.95	0.053
1/26/2016 10:35:09 PM 	26.03	11.95	0.053
1/26/2016 10:35:14 PM 	26.03	11.95	0.053
1/26/2016 10:35:19 PM 	26.04	11.95	0.053
1/26/2016 10:35:24 PM 	26.04	11.95	0.053
1/26/2016 10:35:29 PM 	26.04	11.95	0.053
1/26/2016 10:35:34 PM 	26.05	11.95	0.053
1/26/2016 10:35:39 PM 	26.05	11.95	0.053
1/26/2016 10:35:44 PM 	26.05	11.95	0.053
1/26/2016 10:35:49 PM 	26.05	11.96	0.053
1/26/2016 10:35:54 PM 	26.04	11.96	0.053
1/26/2016 10:35:59 PM 	26.05	11.95	0.053
1/26/2016 10:36:04 PM 	26.05	11.95	0.053
1/26/2016 10:36:09 PM 	26.05	11.95	0.053
1/26/2016 10:36:14 PM 	26.04	11.95	0.053
1/26/2016 10:36:19 PM 	26.03	11.95	0.053
1/26/2016 10:36:24 PM 	26.02	11.95	0.053
1/26/2016 10:36:29 PM 	26.02	11.95	0.053
1/26/2016 10:36:34 PM 	26.02	11.96	0.053
1/26/2016 10:36:39 PM 	26.01	11.96	0.053
1/26/2016 10:36:44 PM 	26.01	11.95	0.053
1/26/2016 10:36:49 PM 	26.01	11.95	0.053
1/26/2016 10:36:54 PM 	26.01	11.95	0.053
1/26/2016 10:36:59 PM 	26.01	11.95	0.053
1/26/2016 10:37:04 PM 	26.02	11.95	0.053
1/26/2016 10:37:09 PM 	26.02	11.95	0.053
1/26/2016 10:37:14 PM 	26.03	11.95	0.053
1/26/2016 10:37:19 PM 	26.04	11.95	0.053
1/26/2016 10:37:24 PM 	26.04	11.95	0.053
1/26/2016 10:37:29 PM 	26.05	11.95	0.053
1/26/2016 10:37:34 PM 	26.05	11.96	0.053
1/26/2016 10:37:39 PM 	26.05	11.95	0.053
1/26/2016 10:37:44 PM 	26.06	11.95	0.053
1/26/2016 10:37:49 PM 	26.06	11.96	0.053
1/26/2016 10:37:54 PM 	26.06	11.95	0.053
1/26/2016 10:37:59 PM 	26.06	11.95	0.053
1/26/2016 10:38:04 PM 	26.05	11.95	0.053
1/26/2016 10:38:09 PM 	26.04	11.95	0.053
1/26/2016 10:38:14 PM 	26.04	11.95	0.053
1/26/2016 10:38:19 PM 	26.04	11.95	0.053
1/26/2016 10:38:24 PM 	26.04	11.95	0.053
1/26/2016 10:38:29 PM 	26.03	11.95	0.053
1/26/2016 10:38:34 PM 	26.03	11.95	0.053
1/26/2016 10:38:39 PM 	26.03	11.95	0.053
1/26/2016 10:38:44 PM 	26.03	11.95	0.053
1/26/2016 10:38:49 PM 	26.03	11.95	0.053
1/26/2016 10:38:54 PM 	26.03	11.95	0.053
1/26/2016 10:38:59 PM 	26.04	11.95	0.053
1/26/2016 10:39:04 PM 	26.06	11.95	0.053
1/26/2016 10:39:09 PM 	26.08	11.95	0.053
1/26/2016 10:39:14 PM 	26.10	11.94	0.053
1/26/2016 10:39:19 PM 	26.11	11.95	0.053
1/26/2016 10:39:24 PM 	26.13	11.95	0.053
1/26/2016 10:39:29 PM 	26.14	11.95	0.053
1/26/2016 10:39:34 PM 	26.15	11.95	0.053
1/26/2016 10:39:39 PM 	26.15	11.95	0.053
1/26/2016 10:39:44 PM 	26.16	11.95	0.053
1/26/2016 10:39:49 PM 	26.16	11.95	0.053
1/26/2016 10:39:54 PM 	26.17	11.95	0.053
1/26/2016 10:39:59 PM 	26.17	11.95	0.053
1/26/2016 10:40:04 PM 	26.18	11.95	0.053
1/26/2016 10:40:09 PM 	26.18	11.95	0.053
1/26/2016 10:40:14 PM 	26.18	11.95	0.053
1/26/2016 10:40:19 PM 	26.19	11.95	0.053
1/26/2016 10:40:24 PM 	26.19	11.95	0.053
1/26/2016 10:40:29 PM 	26.19	11.95	0.053
1/26/2016 10:40:34 PM 	26.19	11.95	0.053
1/26/2016 10:40:39 PM 	26.19	11.95	0.053
1/26/2016 10:40:44 PM 	26.19	11.96	0.053
1/26/2016 10:40:49 PM 	26.19	11.96	0.053
1/26/2016 10:40:54 PM 	26.19	11.95	0.053
1/26/2016 10:40:59 PM 	26.19	11.95	0.053
1/26/2016 10:41:04 PM 	26.18	11.96	0.053
1/26/2016 10:41:09 PM 	26.18	11.96	0.053
1/26/2016 10:41:14 PM 	26.18	11.96	0.053
1/26/2016 10:41:19 PM 	26.18	11.96	0.053
1/26/2016 10:41:24 PM 	26.19	11.96	0.053
1/26/2016 10:41:29 PM 	26.19	11.96	0.053
1/26/2016 10:41:34 PM 	26.19	11.96	0.053
1/26/2016 10:41:39 PM 	26.19	11.96	0.053
1/26/2016 10:41:44 PM 	26.19	11.97	0.053
1/26/2016 10:41:49 PM 	26.18	11.96	0.053
1/26/2016 10:41:54 PM 	26.18	11.96	0.053
1/26/2016 10:41:59 PM 	26.18	11.97	0.053
1/26/2016 10:42:04 PM 	26.18	11.97	0.053
1/26/2016 10:42:09 PM 	26.18	11.97	0.053
1/26/2016 10:42:14 PM 	26.18	11.97	0.053
1/26/2016 10:42:19 PM 	26.18	11.97	0.053
1/26/2016 10:42:24 PM 	26.18	11.97	0.053
1/26/2016 10:42:29 PM 	26.18	11.97	0.053
1/26/2016 10:42:34 PM 	26.18	11.97	0.053
1/26/2016 10:42:39 PM 	26.18	11.97	0.053
1/26/2016 10:42:44 PM 	26.17	11.97	0.053
1/26/2016 10:42:49 PM 	26.17	11.97	0.053
1/26/2016 10:42:54 PM 	26.17	11.98	0.053
1/26/2016 10:42:59 PM 	26.17	11.97	0.053
1/26/2016 10:43:04 PM 	26.17	11.98	0.053
1/26/2016 10:43:09 PM 	26.17	11.98	0.053
1/26/2016 10:43:14 PM 	26.17	11.97	0.053
1/26/2016 10:43:19 PM 	26.17	11.98	0.053
1/26/2016 10:43:24 PM 	26.17	11.98	0.053
1/26/2016 10:43:29 PM 	26.17	11.98	0.053
1/26/2016 10:43:34 PM 	26.16	11.98	0.053
1/26/2016 10:43:39 PM 	26.16	11.98	0.053
1/26/2016 10:43:44 PM 	26.16	11.98	0.053
1/26/2016 10:43:49 PM 	26.15	11.98	0.053
1/26/2016 10:43:54 PM 	26.15	11.98	0.053
1/26/2016 10:43:59 PM 	26.14	11.98	0.053
1/26/2016 10:44:04 PM 	26.14	11.98	0.053
1/26/2016 10:44:09 PM 	26.16	11.98	0.053
1/26/2016 10:44:14 PM 	26.16	11.98	0.053
1/26/2016 10:44:19 PM 	26.17	11.98	0.053
1/26/2016 10:44:24 PM 	26.17	11.98	0.053
1/26/2016 10:44:29 PM 	26.18	11.98	0.053
1/26/2016 10:44:34 PM 	26.19	11.99	0.053
1/26/2016 10:44:39 PM 	26.19	11.98	0.053
1/26/2016 10:44:44 PM 	26.18	11.98	0.053
1/26/2016 10:44:49 PM 	26.18	11.98	0.053
1/26/2016 10:44:54 PM 	26.18	11.99	0.053
1/26/2016 10:44:59 PM 	26.18	11.99	0.053
1/26/2016 10:45:04 PM 	26.18	11.99	0.053
1/26/2016 10:45:09 PM 	26.18	11.99	0.053
1/26/2016 10:45:14 PM 	26.19	11.99	0.053
1/26/2016 10:45:19 PM 	26.19	11.98	0.053
1/26/2016 10:45:24 PM 	26.19	11.99	0.053
1/26/2016 10:45:29 PM 	26.18	11.99	0.053
1/26/2016 10:45:34 PM 	26.18	11.99	0.053
1/26/2016 10:45:39 PM 	26.18	11.99	0.053
1/26/2016 10:45:44 PM 	26.18	11.99	0.053
1/26/2016 10:45:49 PM 	26.18	11.99	0.053
1/26/2016 10:45:54 PM 	26.18	11.99	0.053
1/26/2016 10:45:59 PM 	26.18	11.99	0.053
1/26/2016 10:46:04 PM 	26.18	11.99	0.053
1/26/2016 10:46:09 PM 	26.17	11.99	0.053
1/26/2016 10:46:14 PM 	26.17	11.99	0.053
1/26/2016 10:46:19 PM 	26.17	11.99	0.053
1/26/2016 10:46:24 PM 	26.17	11.99	0.053
1/26/2016 10:46:29 PM 	26.16	11.99	0.053
1/26/2016 10:46:34 PM 	26.16	11.99	0.053
1/26/2016 10:46:39 PM 	26.17	11.99	0.053
1/26/2016 10:46:44 PM 	26.16	11.99	0.053
1/26/2016 10:46:49 PM 	26.16	11.99	0.053
1/26/2016 10:46:54 PM 	26.16	11.99	0.053
1/26/2016 10:46:59 PM 	26.16	11.99	0.053
1/26/2016 10:47:04 PM 	26.16	11.99	0.053
1/26/2016 10:47:09 PM 	26.16	11.99	0.053
1/26/2016 10:47:14 PM 	26.16	12.00	0.053
1/26/2016 10:47:19 PM 	26.16	11.99	0.053
1/26/2016 10:47:24 PM 	26.15	11.99	0.053
1/26/2016 10:47:29 PM 	26.15	11.99	0.053
1/26/2016 10:47:34 PM 	26.15	11.99	0.053
1/26/2016 10:47:39 PM 	26.15	11.99	0.053
1/26/2016 10:47:44 PM 	26.15	11.99	0.053
1/26/2016 10:47:49 PM 	26.15	11.99	0.053
1/26/2016 10:47:54 PM 	26.15	11.99	0.053
1/26/2016 10:47:59 PM 	26.15	11.99	0.053
1/26/2016 10:48:04 PM 	26.16	11.99	0.053
1/26/2016 10:48:09 PM 	26.15	11.99	0.053
1/26/2016 10:48:14 PM 	26.15	11.99	0.053
1/26/2016 10:48:19 PM 	26.16	11.99	0.053
1/26/2016 10:48:24 PM 	26.16	11.99	0.053
1/26/2016 10:48:29 PM 	26.16	11.99	0.053
1/26/2016 10:48:34 PM 	26.17	11.99	0.053
1/26/2016 10:48:39 PM 	26.16	11.99	0.053
1/26/2016 10:48:44 PM 	26.16	11.99	0.053
1/26/2016 10:48:49 PM 	26.15	11.99	0.053
1/26/2016 10:48:54 PM 	26.15	11.99	0.053
1/26/2016 10:48:59 PM 	26.14	11.99	0.053
1/26/2016 10:49:04 PM 	26.15	11.99	0.053
1/26/2016 10:49:09 PM 	26.15	11.99	0.053
1/26/2016 10:49:14 PM 	26.16	11.99	0.053
1/26/2016 10:49:19 PM 	26.16	11.99	0.053
1/26/2016 10:49:24 PM 	26.17	11.99	0.053
1/26/2016 10:49:29 PM 	26.17	11.99	0.053
1/26/2016 10:49:34 PM 	26.17	11.99	0.053
1/26/2016 10:49:39 PM 	26.16	11.99	0.053
1/26/2016 10:49:44 PM 	26.16	11.99	0.053
1/26/2016 10:49:49 PM 	26.16	11.99	0.053
1/26/2016 10:49:54 PM 	26.16	11.99	0.053
1/26/2016 10:49:59 PM 	26.16	11.99	0.053
1/26/2016 10:50:04 PM 	26.16	11.99	0.053
1/26/2016 10:50:09 PM 	26.16	11.99	0.053
1/26/2016 10:50:14 PM 	26.17	11.99	0.053
1/26/2016 10:50:19 PM 	26.17	11.99	0.053
1/26/2016 10:50:24 PM 	26.17	11.99	0.053
1/26/2016 10:50:29 PM 	26.17	11.99	0.053
1/26/2016 10:50:34 PM 	26.17	11.99	0.053
1/26/2016 10:50:39 PM 	26.17	11.99	0.053
1/26/2016 10:50:44 PM 	26.18	11.99	0.053
1/26/2016 10:50:49 PM 	26.18	11.99	0.053
1/26/2016 10:50:54 PM 	26.17	11.99	0.053
1/26/2016 10:50:59 PM 	26.18	11.99	0.053
1/26/2016 10:51:04 PM 	26.18	11.99	0.053
1/26/2016 10:51:09 PM 	26.18	11.99	0.053
1/26/2016 10:51:14 PM 	26.18	11.99	0.053
1/26/2016 10:51:19 PM 	26.18	11.99	0.053
1/26/2016 10:51:24 PM 	26.18	11.99	0.053
1/26/2016 10:51:29 PM 	26.18	11.99	0.053
1/26/2016 10:51:34 PM 	26.17	11.99	0.053
1/26/2016 10:51:39 PM 	26.16	11.99	0.053
1/26/2016 10:51:44 PM 	26.16	11.99	0.053
1/26/2016 10:51:49 PM 	26.16	11.99	0.053
1/26/2016 10:51:54 PM 	26.16	11.99	0.053
1/26/2016 10:51:59 PM 	26.16	11.99	0.053
1/26/2016 10:52:04 PM 	26.16	11.99	0.053
1/26/2016 10:52:09 PM 	26.16	11.99	0.053
1/26/2016 10:52:14 PM 	26.16	11.99	0.053
1/26/2016 10:52:19 PM 	26.15	11.99	0.053
1/26/2016 10:52:24 PM 	26.16	11.98	0.053
1/26/2016 10:52:29 PM 	26.16	11.99	0.053
1/26/2016 10:52:34 PM 	26.15	11.98	0.053
1/26/2016 10:52:39 PM 	26.15	11.98	0.053
1/26/2016 10:52:44 PM 	26.15	11.98	0.053
1/26/2016 10:52:49 PM 	26.15	11.98	0.053
1/26/2016 10:52:54 PM 	26.15	11.98	0.053
1/26/2016 10:52:59 PM 	26.15	11.98	0.053
1/26/2016 10:53:04 PM 	26.16	11.98	0.053
1/26/2016 10:53:09 PM 	26.16	11.98	0.053
1/26/2016 10:53:14 PM 	26.16	11.98	0.053
1/26/2016 10:53:19 PM 	26.16	11.98	0.053
1/26/2016 10:53:24 PM 	26.17	11.98	0.053
1/26/2016 10:53:29 PM 	26.16	11.98	0.053
1/26/2016 10:53:34 PM 	26.16	11.98	0.053
1/26/2016 10:53:39 PM 	26.16	11.97	0.053
1/26/2016 10:53:44 PM 	26.15	11.98	0.053
1/26/2016 10:53:49 PM 	26.15	11.98	0.053
1/26/2016 10:53:54 PM 	26.15	11.98	0.053
1/26/2016 10:53:59 PM 	26.14	11.98	0.053
1/26/2016 10:54:04 PM 	26.14	11.98	0.053
1/26/2016 10:54:09 PM 	26.15	11.98	0.053
1/26/2016 10:54:14 PM 	26.16	11.98	0.053
1/26/2016 10:54:19 PM 	26.16	11.98	0.053
1/26/2016 10:54:24 PM 	26.17	11.98	0.053
1/26/2016 10:54:29 PM 	26.17	11.98	0.053
1/26/2016 10:54:34 PM 	26.18	11.98	0.053
1/26/2016 10:54:39 PM 	26.19	11.98	0.053
1/26/2016 10:54:44 PM 	26.20	11.98	0.053
1/26/2016 10:54:49 PM 	26.20	11.98	0.053
1/26/2016 10:54:54 PM 	26.20	11.98	0.053
1/26/2016 10:54:59 PM 	26.20	11.98	0.053
1/26/2016 10:55:04 PM 	26.20	11.98	0.053
1/26/2016 10:55:09 PM 	26.20	11.98	0.053
1/26/2016 10:55:14 PM 	26.19	11.98	0.053
1/26/2016 10:55:19 PM 	26.19	11.98	0.053
1/26/2016 10:55:24 PM 	26.19	11.98	0.053
1/26/2016 10:55:29 PM 	26.20	11.98	0.053
1/26/2016 10:55:34 PM 	26.20	11.98	0.053
1/26/2016 10:55:39 PM 	26.19	11.98	0.053
1/26/2016 10:55:44 PM 	26.19	11.98	0.053
1/26/2016 10:55:49 PM 	26.18	11.98	0.053
1/26/2016 10:55:54 PM 	26.17	11.98	0.053
1/26/2016 10:55:59 PM 	26.17	11.98	0.053
1/26/2016 10:56:04 PM 	26.17	11.98	0.053
1/26/2016 10:56:09 PM 	26.17	11.97	0.053
1/26/2016 10:56:14 PM 	26.17	11.98	0.053
1/26/2016 10:56:19 PM 	26.17	11.98	0.053
1/26/2016 10:56:24 PM 	26.18	11.98	0.053
1/26/2016 10:56:29 PM 	26.18	11.97	0.053
1/26/2016 10:56:34 PM 	26.18	11.98	0.053
1/26/2016 10:56:39 PM 	26.19	11.98	0.053
1/26/2016 10:56:44 PM 	26.19	11.98	0.053
1/26/2016 10:56:49 PM 	26.18	11.98	0.053
1/26/2016 10:56:54 PM 	26.18	11.97	0.053
1/26/2016 10:56:59 PM 	26.18	11.98	0.053
1/26/2016 10:57:04 PM 	26.18	11.97	0.053
1/26/2016 10:57:09 PM 	26.18	11.97	0.053
1/26/2016 10:57:14 PM 	26.19	11.98	0.053
1/26/2016 10:57:19 PM 	26.19	11.97	0.053
1/26/2016 10:57:24 PM 	26.19	11.97	0.053
1/26/2016 10:57:29 PM 	26.19	11.98	0.053
1/26/2016 10:57:34 PM 	26.19	11.97	0.053
1/26/2016 10:57:39 PM 	26.19	11.97	0.053
1/26/2016 10:57:44 PM 	26.18	11.97	0.053
1/26/2016 10:57:49 PM 	26.18	11.97	0.053
1/26/2016 10:57:54 PM 	26.18	11.97	0.053
1/26/2016 10:57:59 PM 	26.18	11.97	0.053
1/26/2016 10:58:04 PM 	26.18	11.97	0.053
1/26/2016 10:58:09 PM 	26.17	11.97	0.053
1/26/2016 10:58:14 PM 	26.17	11.97	0.053
1/26/2016 10:58:19 PM 	26.17	11.97	0.053
1/26/2016 10:58:24 PM 	26.17	11.97	0.053
1/26/2016 10:58:29 PM 	26.18	11.97	0.053
1/26/2016 10:58:34 PM 	26.18	11.97	0.053
1/26/2016 10:58:39 PM 	26.18	11.97	0.053
1/26/2016 10:58:44 PM 	26.18	11.97	0.053
1/26/2016 10:58:49 PM 	26.19	11.97	0.053
1/26/2016 10:58:54 PM 	26.20	11.97	0.053
1/26/2016 10:58:59 PM 	26.24	11.97	0.053
1/26/2016 10:59:04 PM 	26.20	11.97	0.053
1/26/2016 10:59:09 PM 	26.14	11.97	0.053
1/26/2016 10:59:14 PM 	26.09	11.97	0.053
1/26/2016 10:59:19 PM 	26.05	11.97	0.053
1/26/2016 10:59:24 PM 	26.01	11.97	0.053
1/26/2016 10:59:29 PM 	25.99	11.97	0.053
1/26/2016 10:59:34 PM 	25.97	11.97	0.053
1/26/2016 10:59:39 PM 	25.95	11.97	0.053
1/26/2016 10:59:44 PM 	25.93	11.97	0.053
1/26/2016 10:59:49 PM 	25.92	11.97	0.053
1/26/2016 10:59:54 PM 	25.91	11.97	0.053
1/26/2016 10:59:59 PM 	25.90	11.97	0.053
1/26/2016 11:00:04 PM 	25.89	11.97	0.053
1/26/2016 11:00:09 PM 	25.89	11.97	0.053
1/26/2016 11:00:14 PM 	25.88	11.97	0.053
1/26/2016 11:00:19 PM 	25.88	11.97	0.053
1/26/2016 11:00:24 PM 	25.88	11.97	0.053
1/26/2016 11:00:29 PM 	25.89	11.97	0.053
1/26/2016 11:00:34 PM 	25.89	11.97	0.053
1/26/2016 11:00:39 PM 	25.90	11.97	0.053
1/26/2016 11:00:44 PM 	25.90	11.97	0.053
1/26/2016 11:00:49 PM 	25.90	11.96	0.053
1/26/2016 11:00:54 PM 	25.90	11.97	0.053
1/26/2016 11:00:59 PM 	25.89	11.97	0.053
1/26/2016 11:01:04 PM 	25.89	11.96	0.053
1/26/2016 11:01:09 PM 	25.89	11.97	0.053
1/26/2016 11:01:14 PM 	25.88	11.97	0.053
1/26/2016 11:01:19 PM 	25.88	11.96	0.053
1/26/2016 11:01:24 PM 	25.88	11.97	0.053
1/26/2016 11:01:29 PM 	25.89	11.97	0.053
1/26/2016 11:01:34 PM 	25.90	11.97	0.053
1/26/2016 11:01:39 PM 	25.90	11.97	0.053
1/26/2016 11:01:44 PM 	25.90	11.97	0.053
1/26/2016 11:01:49 PM 	25.90	11.96	0.053
1/26/2016 11:01:54 PM 	25.90	11.96	0.053
1/26/2016 11:01:59 PM 	25.90	11.96	0.053
1/26/2016 11:02:04 PM 	25.90	11.96	0.053
1/26/2016 11:02:09 PM 	25.90	11.96	0.053
1/26/2016 11:02:14 PM 	25.90	11.96	0.053
1/26/2016 11:02:19 PM 	25.91	11.96	0.053
1/26/2016 11:02:24 PM 	25.91	11.96	0.053
1/26/2016 11:02:29 PM 	25.91	11.96	0.053
1/26/2016 11:02:34 PM 	25.91	11.96	0.053
1/26/2016 11:02:39 PM 	25.91	11.96	0.053
1/26/2016 11:02:44 PM 	25.90	11.96	0.053
1/26/2016 11:02:49 PM 	25.90	11.96	0.053
1/26/2016 11:02:54 PM 	25.90	11.96	0.053
1/26/2016 11:02:59 PM 	25.90	11.96	0.053
1/26/2016 11:03:04 PM 	25.91	11.96	0.053
1/26/2016 11:03:09 PM 	25.91	11.96	0.053
1/26/2016 11:03:14 PM 	25.92	11.95	0.053
1/26/2016 11:03:19 PM 	25.92	11.95	0.053
1/26/2016 11:03:24 PM 	25.92	11.96	0.053
1/26/2016 11:03:29 PM 	25.92	11.95	0.053
1/26/2016 11:03:34 PM 	25.91	11.95	0.053
1/26/2016 11:03:39 PM 	25.91	11.96	0.053
1/26/2016 11:03:44 PM 	25.91	11.96	0.053
1/26/2016 11:03:49 PM 	25.92	11.96	0.053
1/26/2016 11:03:54 PM 	25.92	11.96	0.053
1/26/2016 11:03:59 PM 	25.92	11.95	0.053
1/26/2016 11:04:04 PM 	25.92	11.95	0.053
1/26/2016 11:04:09 PM 	25.92	11.95	0.053
1/26/2016 11:04:14 PM 	25.92	11.95	0.053
1/26/2016 11:04:19 PM 	25.93	11.95	0.053
1/26/2016 11:04:24 PM 	25.93	11.95	0.053
1/26/2016 11:04:29 PM 	25.94	11.95	0.053
1/26/2016 11:04:34 PM 	25.94	11.95	0.053
1/26/2016 11:04:39 PM 	25.94	11.96	0.053
1/26/2016 11:04:44 PM 	25.94	11.95	0.053
1/26/2016 11:04:49 PM 	25.94	11.95	0.053
1/26/2016 11:04:54 PM 	25.95	11.95	0.053
1/26/2016 11:04:59 PM 	25.95	11.96	0.053
1/26/2016 11:05:04 PM 	25.95	11.95	0.053
1/26/2016 11:05:09 PM 	25.96	11.95	0.053
1/26/2016 11:05:14 PM 	25.96	11.95	0.053
1/26/2016 11:05:19 PM 	25.96	11.95	0.053
1/26/2016 11:05:24 PM 	25.95	11.95	0.053
1/26/2016 11:05:29 PM 	25.95	11.95	0.053
1/26/2016 11:05:34 PM 	25.96	11.95	0.053
1/26/2016 11:05:39 PM 	25.95	11.96	0.053
1/26/2016 11:05:44 PM 	25.96	11.95	0.053
1/26/2016 11:05:49 PM 	25.96	11.95	0.053
1/26/2016 11:05:54 PM 	25.96	11.95	0.053
1/26/2016 11:05:59 PM 	25.96	11.95	0.053
1/26/2016 11:06:04 PM 	25.95	11.95	0.053
1/26/2016 11:06:09 PM 	25.94	11.95	0.053
1/26/2016 11:06:14 PM 	25.93	11.95	0.053
1/26/2016 11:06:19 PM 	25.93	11.95	0.053
1/26/2016 11:06:24 PM 	25.93	11.95	0.053
1/26/2016 11:06:29 PM 	25.94	11.95	0.053
1/26/2016 11:06:34 PM 	25.94	11.95	0.053
1/26/2016 11:06:39 PM 	25.94	11.95	0.053
1/26/2016 11:06:44 PM 	25.94	11.95	0.053
1/26/2016 11:06:49 PM 	25.94	11.95	0.053
1/26/2016 11:06:54 PM 	25.94	11.95	0.053
1/26/2016 11:06:59 PM 	25.94	11.95	0.053
1/26/2016 11:07:04 PM 	25.94	11.96	0.053
1/26/2016 11:07:09 PM 	25.94	11.95	0.053
1/26/2016 11:07:14 PM 	25.93	11.95	0.053
1/26/2016 11:07:19 PM 	25.93	11.95	0.053
1/26/2016 11:07:24 PM 	25.93	11.95	0.053
1/26/2016 11:07:29 PM 	25.93	11.95	0.053
1/26/2016 11:07:34 PM 	25.93	11.95	0.053
1/26/2016 11:07:39 PM 	25.94	11.95	0.053
1/26/2016 11:07:44 PM 	25.94	11.95	0.053
1/26/2016 11:07:49 PM 	25.94	11.95	0.053
1/26/2016 11:07:54 PM 	25.94	11.95	0.053
1/26/2016 11:07:59 PM 	25.94	11.95	0.053
1/26/2016 11:08:04 PM 	25.94	11.95	0.053
1/26/2016 11:08:09 PM 	25.95	11.95	0.053
1/26/2016 11:08:14 PM 	25.95	11.95	0.053
1/26/2016 11:08:19 PM 	25.95	11.95	0.053
1/26/2016 11:08:24 PM 	25.95	11.95	0.053
1/26/2016 11:08:29 PM 	25.94	11.95	0.053
1/26/2016 11:08:34 PM 	25.94	11.95	0.053
1/26/2016 11:08:39 PM 	25.93	11.95	0.053
1/26/2016 11:08:44 PM 	25.93	11.95	0.053
1/26/2016 11:08:49 PM 	25.93	11.95	0.053
1/26/2016 11:08:54 PM 	25.93	11.95	0.053
1/26/2016 11:08:59 PM 	25.94	11.94	0.053
1/26/2016 11:09:04 PM 	25.94	11.95	0.053
1/26/2016 11:09:09 PM 	25.94	11.95	0.053
1/26/2016 11:09:14 PM 	25.94	11.94	0.053
1/26/2016 11:09:19 PM 	25.94	11.95	0.053
1/26/2016 11:09:24 PM 	25.95	11.95	0.053
1/26/2016 11:09:29 PM 	25.95	11.95	0.053
1/26/2016 11:09:34 PM 	25.95	11.94	0.053
1/26/2016 11:09:39 PM 	25.95	11.94	0.053
1/26/2016 11:09:44 PM 	25.95	11.95	0.053
1/26/2016 11:09:49 PM 	25.95	11.95	0.053
1/26/2016 11:09:54 PM 	25.95	11.95	0.053
1/26/2016 11:09:59 PM 	25.96	11.95	0.053
1/26/2016 11:10:04 PM 	25.96	11.95	0.053
1/26/2016 11:10:09 PM 	25.96	11.95	0.053
1/26/2016 11:10:14 PM 	25.96	11.95	0.053
1/26/2016 11:10:19 PM 	25.96	11.94	0.053
1/26/2016 11:10:24 PM 	25.96	11.94	0.053
1/26/2016 11:10:29 PM 	25.96	11.95	0.053
1/26/2016 11:10:34 PM 	25.96	11.95	0.053
1/26/2016 11:10:39 PM 	25.97	11.95	0.053
1/26/2016 11:10:44 PM 	25.97	11.95	0.053
1/26/2016 11:10:49 PM 	25.97	11.95	0.053
1/26/2016 11:10:54 PM 	25.96	11.95	0.053
1/26/2016 11:10:59 PM 	25.96	11.95	0.053
1/26/2016 11:11:04 PM 	25.96	11.95	0.053
1/26/2016 11:11:09 PM 	25.96	11.94	0.053
1/26/2016 11:11:14 PM 	25.96	11.95	0.053
1/26/2016 11:11:19 PM 	25.96	11.95	0.053
1/26/2016 11:11:24 PM 	25.96	11.95	0.053
1/26/2016 11:11:29 PM 	25.96	11.95	0.053
1/26/2016 11:11:34 PM 	25.96	11.95	0.053
1/26/2016 11:11:39 PM 	25.96	11.95	0.053
1/26/2016 11:11:44 PM 	25.96	11.95	0.053
1/26/2016 11:11:49 PM 	25.97	11.95	0.053
1/26/2016 11:11:54 PM 	25.97	11.95	0.053
1/26/2016 11:11:59 PM 	25.97	11.95	0.053
1/26/2016 11:12:04 PM 	25.97	11.95	0.053
1/26/2016 11:12:09 PM 	25.97	11.95	0.053
1/26/2016 11:12:14 PM 	25.98	11.95	0.053
1/26/2016 11:12:19 PM 	25.97	11.95	0.053
